사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2022070700100582,2022년 7월 7일 21시,목요일,충청남도 천안시 서북구 불당동,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,건조,맑음,교차로 - 교차로안,승용,남,45세,상해없음,승용,남,31세,상해없음
2022070800100019,2022년 7월 8일 01시,금요일,충청남도 천안시 서북구 성정동,중상사고,0,1,0,0,차대차 - 기타,중앙선침범,건조,맑음,단일로 - 기타,이륜,남,33세,상해없음,이륜,남,22세,중상
2022070800100047,2022년 7월 8일 06시,금요일,충청남도 천안시 서북구 백석동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,62세,상해없음,승용,남,31세,경상
2022070800100101,2022년 7월 8일 08시,금요일,충청남도 천안시 서북구 두정동,경상사고,0,0,2,0,차대차 - 측면충돌,기타,건조,맑음,교차로 - 교차로안,승용,남,64세,경상,승용,여,26세,경상
2022070800100200,2022년 7월 8일 11시,금요일,충청남도 천안시 서북구 성정동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,63세,상해없음,이륜,남,37세,경상
2022070800100338,2022년 7월 8일 15시,금요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,46세,상해없음,보행자,남,71세,경상
2022070800100369,2022년 7월 8일 16시,금요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,1,0,차대사람 - 보도통행중,신호위반,건조,맑음,교차로 - 교차로안,승용,여,44세,상해없음,보행자,남,8세,경상
2022070800100467,2022년 7월 8일 18시,금요일,충청남도 천안시 서북구 와촌동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 터널,승용,남,47세,상해없음,화물,남,68세,경상
2022070800100509,2022년 7월 8일 19시,금요일,충청남도 천안시 서북구 성성동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,60세,상해없음,승용,남,37세,경상
2022070800100510,2022년 7월 8일 19시,금요일,충청남도 천안시 동남구 신방동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,남,62세,상해없음,승용,여,30세,경상
2022070800100511,2022년 7월 8일 19시,금요일,충청남도 천안시 동남구 원성동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,54세,경상,승용,남,22세,경상
2022070800100572,2022년 7월 8일 21시,금요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,여,60세,상해없음,승용,여,24세,경상
2022070800100573,2022년 7월 8일 21시,금요일,충청남도 천안시 서북구 불당동,경상사고,0,0,2,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,여,51세,상해없음,보행자,여,31세,경상
2022070900100009,2022년 7월 9일 00시,토요일,충청남도 천안시 서북구 직산읍,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,26세,상해없음,승용,남,52세,중상
2022070900100102,2022년 7월 9일 08시,토요일,충청남도 천안시 동남구 신방동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,57세,상해없음,보행자,남,38세,경상
2022070900100122,2022년 7월 9일 09시,토요일,충청남도 천안시 서북구 백석동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,68세,상해없음,승용,남,35세,경상
2022070900100182,2022년 7월 9일 11시,토요일,충청남도 천안시 서북구 직산읍,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,이륜,남,21세,상해없음,보행자,남,27세,경상
2022070900100444,2022년 7월 9일 18시,토요일,충청남도 천안시 서북구 성정동,경상사고,0,0,1,0,차대차 - 측면충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,남,52세,상해없음,원동기,남,27세,경상
2022070900100471,2022년 7월 9일 19시,토요일,충청남도 천안시 서북구 성정동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,34세,상해없음,승용,남,45세,경상
2022070900100473,2022년 7월 9일 19시,토요일,충청남도 천안시 동남구 목천읍,경상사고,0,0,8,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,20세,상해없음,승용,남,41세,경상
2022070900100497,2022년 7월 9일 20시,토요일,충청남도 천안시 동남구 신방동,중상사고,0,1,0,0,차대차 - 측면충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,28세,기타불명,이륜,남,32세,중상
2022070900100520,2022년 7월 9일 21시,토요일,충청남도 천안시 동남구 사직동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,64세,상해없음,승용,여,37세,경상
2022071000100011,2022년 7월 10일 00시,일요일,충청남도 천안시 서북구 성정동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,34세,상해없음,개인형이동수단(PM),남,42세,중상
2022071000100036,2022년 7월 10일 02시,일요일,충청남도 천안시 동남구 삼룡동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,45세,경상,승용,남,66세,경상
2022071000100066,2022년 7월 10일 05시,일요일,충청남도 천안시 서북구 불당동,경상사고,0,0,1,0,차대차 - 정면충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,24세,상해없음,승용,남,64세,경상
2022071000100178,2022년 7월 10일 12시,일요일,충청남도 천안시 서북구 성환읍,중상사고,0,2,0,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,여,58세,상해없음,승용,남,50세,중상
2022071000100206,2022년 7월 10일 13시,일요일,충청남도 천안시 동남구 사직동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,화물,남,41세,상해없음,보행자,남,67세,경상
2022071000100231,2022년 7월 10일 14시,일요일,충청남도 천안시 동남구 성황동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,31세,상해없음,이륜,남,37세,경상
2022071000100232,2022년 7월 10일 14시,일요일,충청남도 천안시 동남구 수신면,경상사고,0,0,5,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,25세,상해없음,승용,남,59세,경상
2022071000100294,2022년 7월 10일 16시,일요일,충청남도 천안시 동남구 신방동,경상사고,0,0,1,0,차대차 - 추돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,57세,상해없음,승용,남,29세,경상
2022071000100378,2022년 7월 10일 20시,일요일,충청남도 천안시 동남구 신방동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,자전거,남,17세,중상,이륜,남,65세,상해없음
2022071000100401,2022년 7월 10일 21시,일요일,충청남도 천안시 동남구 신방동,중상사고,0,1,0,0,차대차 - 측면충돌,기타,건조,맑음,교차로 - 교차로안,승용,남,61세,상해없음,이륜,남,29세,중상
2022071100100093,2022년 7월 11일 08시,월요일,충청남도 천안시 서북구 두정동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,승용,여,56세,상해없음,보행자,여,9세,경상
2022071100100095,2022년 7월 11일 08시,월요일,충청남도 천안시 동남구 영성동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,41세,상해없음,이륜,남,29세,경상
2022071100100133,2022년 7월 11일 09시,월요일,충청남도 천안시 서북구 백석동,경상사고,0,0,3,0,차대차 - 측면충돌,직진우회전진행방해,젖음/습기,비,교차로 - 교차로횡단보도내,승용,여,50세,상해없음,승용,남,60세,경상
2022071100100199,2022년 7월 11일 11시,월요일,충청남도 천안시 동남구 대흥동,중상사고,0,1,0,0,차량단독 - 전도전복 - 전도,안전운전불이행,건조,맑음,교차로 - 교차로부근,승합,남,54세,상해없음,,,,
2022071100100244,2022년 7월 11일 12시,월요일,충청남도 천안시 서북구 두정동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,젖음/습기,흐림,교차로 - 교차로안,승용,남,33세,상해없음,이륜,남,34세,경상
2022071100100246,2022년 7월 11일 12시,월요일,충청남도 천안시 동남구 대흥동,경상사고,0,0,2,0,차대차 - 기타,중앙선침범,건조,맑음,단일로 - 기타,승용,여,59세,상해없음,승용,여,55세,경상
2022071100100291,2022년 7월 11일 13시,월요일,충청남도 천안시 서북구 직산읍,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,62세,상해없음,이륜,남,71세,경상
2022071100100432,2022년 7월 11일 17시,월요일,충청남도 천안시 동남구 삼룡동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,45세,상해없음,승용,남,59세,경상
2022071100100433,2022년 7월 11일 17시,월요일,충청남도 천안시 동남구 사직동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 지하차도(도로)내,승용,여,56세,상해없음,보행자,여,55세,경상
2022071100100588,2022년 7월 11일 22시,월요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,49세,상해없음,승용,여,37세,경상
2022071100100589,2022년 7월 11일 22시,월요일,충청남도 천안시 동남구 신방동,중상사고,0,2,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,47세,상해없음,승용,남,54세,중상
2022071200100089,2022년 7월 12일 08시,화요일,충청남도 천안시 서북구 불당동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,36세,상해없음,화물,남,42세,경상
2022071200100132,2022년 7월 12일 09시,화요일,충청남도 천안시 동남구 청수동,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,32세,상해없음,승용,남,31세,경상
2022071200100151,2022년 7월 12일 10시,화요일,충청남도 천안시 동남구 원성동,중상사고,0,1,0,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,원동기,남,66세,중상,승용,여,40세,상해없음
2022071200100293,2022년 7월 12일 15시,화요일,충청남도 천안시 동남구 청당동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,11세,기타불명,자전거,남,7세,경상
2022071200100321,2022년 7월 12일 16시,화요일,충청남도 천안시 서북구 입장면,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,62세,상해없음,이륜,남,34세,중상
2022071200100360,2022년 7월 12일 17시,화요일,충청남도 천안시 서북구 두정동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,자전거,남,29세,경상,승용,남,31세,상해없음
2022071200100361,2022년 7월 12일 17시,화요일,충청남도 천안시 서북구 불당동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,여,54세,상해없음,승용,여,38세,경상
2022071200100362,2022년 7월 12일 17시,화요일,충청남도 천안시 동남구 삼룡동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,42세,상해없음,승용,남,54세,경상
2022071200100404,2022년 7월 12일 18시,화요일,충청남도 천안시 동남구 구성동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,63세,상해없음,승용,남,45세,중상
2022071200100478,2022년 7월 12일 21시,화요일,충청남도 천안시 서북구 직산읍,중상사고,0,1,2,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,여,70세,상해없음,승용,남,64세,경상
2022071200100517,2022년 7월 12일 23시,화요일,충청남도 천안시 서북구 불당동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,21세,상해없음,자전거,남,15세,경상
2022071300100176,2022년 7월 13일 11시,수요일,충청남도 천안시 서북구 성환읍,경상사고,0,0,1,0,차대차 - 기타,신호위반,젖음/습기,비,교차로 - 교차로안,승용,남,41세,상해없음,화물,남,33세,경상
2022071300100177,2022년 7월 13일 11시,수요일,충청남도 천안시 서북구 성정동,경상사고,0,0,2,0,차대차 - 측면충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,여,28세,상해없음,승용,남,51세,경상
2022071300100178,2022년 7월 13일 11시,수요일,충청남도 천안시 서북구 성정동,경상사고,0,0,1,0,차대차 - 기타,신호위반,젖음/습기,비,교차로 - 교차로안,승용,여,35세,상해없음,이륜,남,27세,경상
2022071300100491,2022년 7월 13일 20시,수요일,충청남도 천안시 서북구 백석동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,기타 - 기타,승용,여,61세,상해없음,승용,남,59세,경상
2022071300100547,2022년 7월 13일 22시,수요일,충청남도 천안시 동남구 목천읍,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,젖음/습기,흐림,단일로 - 기타,승용,남,70세,상해없음,보행자,남,45세,중상
2022071300100548,2022년 7월 13일 22시,수요일,충청남도 천안시 동남구 신방동,중상사고,0,2,0,0,차대사람 - 횡단중,기타,젖음/습기,비,단일로 - 기타,승용,남,23세,상해없음,보행자,남,41세,중상
2022071400100015,2022년 7월 14일 00시,목요일,충청남도 천안시 서북구 백석동,경상사고,0,0,2,0,차대차 - 기타,중앙선침범,젖음/습기,맑음,단일로 - 기타,승용,남,29세,상해없음,승용,남,52세,경상
2022071400100038,2022년 7월 14일 03시,목요일,충청남도 천안시 동남구 광덕면,경상사고,0,0,1,0,차량단독 - 공작물충돌,안전운전불이행,젖음/습기,비,교차로 - 교차로안,승용,남,38세,경상,,,,
2022071400100082,2022년 7월 14일 07시,목요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,젖음/습기,흐림,단일로 - 기타,승용,여,55세,상해없음,화물,남,25세,경상
2022071400100114,2022년 7월 14일 08시,목요일,충청남도 천안시 서북구 백석동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,젖음/습기,비,단일로 - 기타,승용,남,56세,상해없음,이륜,남,52세,경상
2022071400100155,2022년 7월 14일 09시,목요일,충청남도 천안시 서북구 쌍용동,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51세,상해없음,원동기,남,36세,중상
2022071400100156,2022년 7월 14일 09시,목요일,충청남도 천안시 서북구 성환읍,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,흐림,기타 - 기타,승합,남,77세,상해없음,보행자,남,22세,경상
2022071400100314,2022년 7월 14일 14시,목요일,충청남도 천안시 동남구 신방동,경상사고,0,0,1,0,차대차 - 측면충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,67세,상해없음,승용,여,39세,경상
2022071400100396,2022년 7월 14일 16시,목요일,충청남도 천안시 서북구 두정동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로부근,원동기,남,25세,상해없음,보행자,남,29세,경상
2022071400100397,2022년 7월 14일 16시,목요일,충청남도 천안시 서북구 성정동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로부근,승용,여,44세,상해없음,승용,남,53세,경상
2022071400100446,2022년 7월 14일 17시,목요일,충청남도 천안시 동남구 신방동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,36세,상해없음,이륜,남,26세,경상
2022071400100491,2022년 7월 14일 18시,목요일,충청남도 천안시 서북구 차암동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로부근,이륜,남,24세,상해없음,승용,남,24세,경상
2022071400100492,2022년 7월 14일 18시,목요일,충청남도 천안시 서북구 성정동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,24세,상해없음,이륜,남,31세,경상
2022071400100493,2022년 7월 14일 18시,목요일,충청남도 천안시 서북구 직산읍,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,53세,상해없음,보행자,남,76세,중상
2022071400100571,2022년 7월 14일 20시,목요일,충청남도 천안시 서북구 불당동,경상사고,0,0,1,0,차대차 - 측면충돌,불법유턴,건조,맑음,교차로 - 교차로부근,개인형이동수단(PM),남,24세,상해없음,이륜,남,59세,경상
2022071400100627,2022년 7월 14일 22시,목요일,충청남도 천안시 서북구 성정동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승합,남,31세,상해없음,이륜,남,25세,경상
2022071500100082,2022년 7월 15일 08시,금요일,충청남도 천안시 서북구 직산읍,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,46세,상해없음,승용,남,39세,경상
2022071500100083,2022년 7월 15일 08시,금요일,충청남도 천안시 동남구 신방동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,남,37세,상해없음,승용,남,52세,경상
2022071500100253,2022년 7월 15일 13시,금요일,충청남도 천안시 동남구 신부동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,승용,남,56세,상해없음,승용,남,56세,경상
2022071500100317,2022년 7월 15일 15시,금요일,충청남도 천안시 서북구 직산읍,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,남,21세,상해없음,승용,남,37세,경상
2022071500100410,2022년 7월 15일 17시,금요일,충청남도 천안시 동남구 청당동,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,건조,맑음,교차로 - 교차로부근,화물,남,55세,상해없음,화물,남,57세,상해없음
2022071500100591,2022년 7월 15일 21시,금요일,충청남도 천안시 서북구 성정동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,36세,상해없음,보행자,남,51세,중상
2022071600100008,2022년 7월 16일 00시,토요일,충청남도 천안시 서북구 성정동,경상사고,0,0,4,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,30세,상해없음,원동기,남,58세,경상
2022071600100009,2022년 7월 16일 00시,토요일,충청남도 천안시 서북구 두정동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,26세,상해없음,보행자,남,18세,경상
2022071600100058,2022년 7월 16일 04시,토요일,충청남도 천안시 동남구 광덕면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 교량,화물,남,53세,상해없음,화물,남,65세,경상
2022071600100237,2022년 7월 16일 13시,토요일,충청남도 천안시 서북구 백석동,사망사고,1,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,이륜,남,57세,사망,승용,남,29세,경상
2022071600100238,2022년 7월 16일 13시,토요일,충청남도 천안시 동남구 목천읍,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,52세,상해없음,승용,남,33세,경상
2022071600100420,2022년 7월 16일 18시,토요일,충청남도 천안시 동남구 병천면,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,31세,경상,승용,여,60세,상해없음
2022071600100451,2022년 7월 16일 19시,토요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,2,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,25세,상해없음,승용,남,54세,경상
2022071700100238,2022년 7월 17일 15시,일요일,충청남도 천안시 동남구 청수동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세,상해없음,승용,남,56세,경상
2022071700100268,2022년 7월 17일 16시,일요일,충청남도 천안시 동남구 사직동,경상사고,0,0,2,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,45세,상해없음,보행자,남,59세,경상
2022071700100303,2022년 7월 17일 17시,일요일,충청남도 천안시 서북구 성정동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,36세,상해없음,원동기,남,23세,경상
2022071700100331,2022년 7월 17일 18시,일요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,1,0,차대차 - 후진중충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,34세,상해없음,원동기,남,32세,경상
2022071800100037,2022년 7월 18일 05시,월요일,충청남도 천안시 서북구 두정동,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,남,49세,상해없음,보행자,여,34세,경상
2022071800100275,2022년 7월 18일 13시,월요일,충청남도 천안시 서북구 성환읍,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,화물,남,31세,상해없음,화물,남,46세,경상
2022071800100277,2022년 7월 18일 13시,월요일,충청남도 천안시 동남구 삼룡동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,36세,상해없음,승합,남,32세,경상
2022071800100278,2022년 7월 18일 13시,월요일,충청남도 천안시 서북구 성거읍,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,59세,상해없음,승용,남,60세,경상
2022071800100408,2022년 7월 18일 17시,월요일,충청남도 천안시 서북구 성정동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로부근,이륜,남,16세,상해없음,보행자,남,52세,중상
2022071800100409,2022년 7월 18일 17시,월요일,충청남도 천안시 서북구 부대동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,42세,상해없음,보행자,여,71세,경상
2022071800100543,2022년 7월 18일 21시,월요일,충청남도 천안시 서북구 성정동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,53세,상해없음,승용,여,29세,경상
2022071900100024,2022년 7월 19일 02시,화요일,충청남도 천안시 서북구 성정동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,단일로 - 기타,이륜,남,45세,경상,승용,남,16세,상해없음
2022071900100098,2022년 7월 19일 08시,화요일,충청남도 천안시 동남구 목천읍,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,29세,경상,승용,여,49세,경상
2022071900100221,2022년 7월 19일 12시,화요일,충청남도 천안시 동남구 풍세면,경상사고,0,0,1,0,차대차 - 기타,차로위반,건조,맑음,단일로 - 기타,화물,남,39세,상해없음,승용,여,60세,경상
2022071900100430,2022년 7월 19일 18시,화요일,충청남도 천안시 서북구 성정동,중상사고,0,1,0,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,25세,상해없음,이륜,남,55세,중상
2022071900100468,2022년 7월 19일 19시,화요일,충청남도 천안시 서북구 두정동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로안,승용,남,30세,상해없음,보행자,여,9세,중상
2022071900100572,2022년 7월 19일 23시,화요일,충청남도 천안시 동남구 신부동,중상사고,0,1,0,0,차대사람 - 보도통행중,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,승용,남,38세,상해없음,보행자,남,47세,중상
2022072000100011,2022년 7월 20일 00시,수요일,충청남도 천안시 서북구 두정동,경상사고,0,0,2,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,개인형이동수단(PM),여,23세,상해없음,보행자,여,28세,경상
2022072000100106,2022년 7월 20일 08시,수요일,충청남도 천안시 서북구 불당동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,70세,상해없음,승용,여,32세,경상
2022072000100110,2022년 7월 20일 08시,수요일,충청남도 천안시 동남구 청수동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,61세,상해없음,승용,여,59세,경상
2022072000100138,2022년 7월 20일 09시,수요일,충청남도 천안시 서북구 성거읍,중상사고,0,1,0,0,차대사람 - 기타,기타,건조,맑음,단일로 - 기타,승용,여,58세,상해없음,보행자,여,64세,중상
2022072000100230,2022년 7월 20일 12시,수요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,66세,상해없음,승용,남,51세,경상
2022072000100231,2022년 7월 20일 12시,수요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,원동기,남,15세,상해없음,승용,여,42세,상해없음
2022072000100296,2022년 7월 20일 14시,수요일,충청남도 천안시 서북구 두정동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,38세,상해없음,승용,여,30세,경상
2022072000100297,2022년 7월 20일 14시,수요일,충청남도 천안시 동남구 목천읍,경상사고,0,0,3,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,62세,상해없음,보행자,남,35세,경상
2022072000100372,2022년 7월 20일 16시,수요일,충청남도 천안시 동남구 신부동,경상사고,0,0,3,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,53세,상해없음,승용,남,50세,경상
2022072100100006,2022년 7월 21일 00시,목요일,충청남도 천안시 서북구 불당동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,48세,상해없음,승용,남,57세,경상
2022072100100017,2022년 7월 21일 01시,목요일,충청남도 천안시 서북구 두정동,경상사고,0,0,2,0,차대차 - 측면충돌,직진우회전진행방해,젖음/습기,비,교차로 - 교차로부근,승용,남,53세,상해없음,승용,남,29세,경상
2022072100100348,2022년 7월 21일 16시,목요일,충청남도 천안시 동남구 신방동,경상사고,0,0,3,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,건설기계,남,53세,상해없음,승용,남,38세,경상
2022072100100508,2022년 7월 21일 21시,목요일,충청남도 천안시 동남구 쌍용동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,54세,상해없음,이륜,남,18세,경상
2022072200100100,2022년 7월 22일 08시,금요일,충청남도 천안시 서북구 두정동,중상사고,0,1,0,0,차대차 - 기타,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,남,63세,상해없음,원동기,남,22세,중상
2022072200100166,2022년 7월 22일 10시,금요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,여,35세,상해없음,화물,남,52세,경상
